Timestamp;MSCI Index;SP500 Index;VTSAX.O;SWPPX.O;VFIAX.O;FXAIX.O;VTIAX.O;VBTLX.O;AGTHX.O;GFACX.O;VWNAX.O;FSPSX.O;SocGenCTA;SocGenCTATrend
25/01/16;1521,15;1877,0776;46,34;29,01;173,26;66,01;22,05;10,73;37,35;35,13;53,86;32,81;238,0609044;285,8419375
26/01/16;1535,76;1903,6306;47,05;29,42;175,71;66,94;22,33;10,73;37,76;35,51;54,87;33,27;237,0905682;284,3264035
27/01/16;1531,38;1882,9463;46,52;29,1;173,81;66,22;22,29;10,73;37,29;35,07;54,67;33,2;236,3105402;283,1871076
28/01/16;1532,68;1893,3567;46,71;29,26;174,79;66,59;22,38;10,74;37,53;35,3;54,73;33,18;235,8395733;282,7425039
29/01/16;1562,18;1940,2397;47,92;29,99;179,12;68,24;22,87;10,77;38,19;35,91;56,33;33,84;236,2268219;283,2005467
01/02/16;1566,56;1939,3793;47,9;29,98;179,05;68,21;22,83;10,75;38,24;35,96;56,24;33,81;236,1380006;283,0212808
02/02/16;1538,92;1903,0315;46,97;29,42;175,7;66,94;22,37;10,8;37,42;35,18;55,02;33,12;239,2680098;287,3356572
03/02/16;1540,87;1912,5336;47,21;29,57;176,64;67,3;22,47;10,78;37,49;35,25;55,34;33,25;238,1302904;285,6070459
04/02/16;1548,86;1915,4468;47,34;29,62;176,94;67,41;22,61;10,79;37,62;35,38;55,46;33,33;237,2596861;284,1593038
05/02/16;1523,87;1880,0539;46,38;29,08;173,68;66,17;22,32;10,79;36,55;34,37;54,61;32,85;238,3911775;285,8153842
08/02/16;1498,54;1853,435;45,65;28,67;171,24;65,24;21,95;10,84;35,86;33,72;53,77;32,23;241,7973107;289,9096896
09/02/16;1488,54;1852,2098;45,59;28,66;171,16;65,21;21,69;10,83;35,7;33,56;53,64;31,87;243,3416701;292,0477735
10/02/16;1486,76;1851,863;45,61;28,66;171,18;65,22;21,71;10,85;35,8;33,66;53,49;31,92;243,7677614;292,4283118
11/02/16;1468,9;1829,0783;45,05;28,31;169,11;64,43;21,34;10,86;35,47;33,34;52,61;31,36;247,0174294;297,4203555
12/02/16;1486,45;1864,7753;45,94;28,87;172,43;65,69;21,62;10,81;36,15;33,98;53,82;31,74;242,9092825;291,6652716
16/02/16;1519,94;1895,5774;46,77;29,35;175,33;66,8;22,05;10,79;36,84;34,63;54,75;32,45;241,8350232;289,3594237
17/02/16;1544,32;1926,825;47,56;29,84;178,24;67,91;22,47;10,78;37,69;35,43;55,65;33,05;239,6418214;285,9999608
18/02/16;1543,51;1917,8338;47,34;29,7;177,42;67,59;22,44;10,81;37,33;35,09;55,39;32,96;240,7887472;287,4965986
19/02/16;1538,17;1917,7836;47,37;29,71;177,44;67,6;22,38;10,81;37,42;35,17;55,3;32,87;241,9226214;288,9573688
22/02/16;1558,02;1945,5;48,05;30,14;180;68,58;22,65;10,81;38,03;35,75;56,2;33,26;241,0749245;287,7313227
23/02/16;1540,7;1921,2684;47,48;29,76;177,77;67,73;22,31;10,82;37,52;35,27;55,33;32,73;242,3164604;289,302048
24/02/16;1534,69;1929,7977;47,72;29,9;178,57;68,04;22,21;10,82;37,68;35,41;55,5;32,46;243,627877;291,225328
25/02/16;1553,9;1951,7007;48,26;30,24;180,64;68,82;22,45;10,84;37,98;35,7;56,23;32,97;243,8505529;291,3624951
26/02/16;1554,47;1948,0539;48,25;30,19;180,32;68,7;22,4;10,81;38,05;35,75;56,27;32,91;242,2899094;288,7314918
29/02/16;1547,17;1932,2264;47,9;29,95;178,87;68,15;22,36;10,82;37,79;35,51;55,78;32,82;243,2355669;290,0258751
01/03/16;1575,31;1978,3481;49,02;30,66;183,15;69,78;22,91;10,78;38,73;36,4;57,07;33,53;241,5248912;287,2155244
02/03/16;1588,08;1986,4548;49,28;30,79;183,93;70,08;23,1;10,78;38,86;36,52;57,55;33,82;239,7021028;284,7678737
03/03/16;1598,26;1993,4021;49,52;30,9;184,59;70,33;23,35;10,8;38,99;36,64;57,93;34,16;238,9801201;284,2382054
04/03/16;1608,04;1999,9872;49,7;31;185,21;70,56;23,59;10,78;39,17;36,81;58,24;34,43;237,1050821;281,7528266
07/03/16;1607,63;2001,7588;49,81;31,03;185,38;70,63;23,6;10,77;39,18;36,81;58,35;34,38;235,8998769;280,4719782
08/03/16;1593,66;1979,2607;49,16;30,69;183,33;69,85;23,32;10,81;38,58;36,25;57,47;34,01;237,6059048;282,6919139
09/03/16;1598,47;1989,265;49,42;30,85;184,29;70,21;23,42;10,79;38,8;36,45;57,87;34,14;235,4441663;280,3614018
10/03/16;1597,09;1989,5683;49,38;30,86;184,33;70,23;23,41;10,77;38,78;36,43;57,93;34,1;233,3628399;276,8428662
11/03/16;1626,17;2022,1896;50,25;31,37;187,4;71,4;23,94;10,76;39,54;37,15;59,04;34,94;232,7787327;276,5574412
14/03/16;1627,5;2019,6401;49,94;31,33;187,18;71,31;23,84;10,77;39,48;37,09;58,85;34,92;232,9221244;276,4213749
15/03/16;1619,16;2015,9279;49,75;31,28;186,84;71,19;23,58;10,77;39,29;36,91;58,62;34,55;232,5746046;275,3911525
16/03/16;1621,47;2027,2174;50,06;31,45;187,9;71,59;23,83;10,81;39,6;37,2;58,99;34,87;233,0706862;276,6075552
17/03/16;1643;2040,5912;50,44;31,66;189,14;72,06;24,13;10,82;39,73;37,32;59,41;35,19;234,3733183;279,2156878
18/03/16;1645,57;2049,5768;50,69;31,8;188,96;72,38;24,15;10,84;39,9;37,48;59,81;35,12;234,6001917;279,4750792
21/03/16;1643,68;2051,6002;50,73;31,83;189,14;72,45;24,11;10,82;39,94;37,51;59,83;35,02;234,2288195;279,0608971
22/03/16;1643,58;2049,8035;50,71;31,81;189,01;72,4;24,08;10,81;39,99;37,56;59,69;34,95;234,1360649;279,2372636
23/03/16;1631,27;2036,7128;50,29;31,61;187,8;71,94;23,83;10,85;39,64;37,23;59,15;34,71;234,4781377;278,8689497
24/03/16;1622,21;2035,9359;50,3;31,59;187,73;71,91;23,66;10,84;39,68;37,27;59,01;34,33;234,0783525;278,08728
28/03/16;1627,63;2037,0495;50,33;31,61;187,83;71,95;23,77;10,84;39,67;37,25;58,95;34,6;233,9662406;277,9476961
29/03/16;1635,87;2055,0136;50,88;31,9;189,53;72,6;24,03;10,89;40,09;37,65;59,4;34,93;235,404431;280,4945309
30/03/16;1652,89;2063,9456;51,08;32,04;190,37;72,92;24,24;10,88;40,28;37,83;59,68;35,21;235,4646946;280,7135971
31/03/16;1648,12;2059,7412;51,03;31,97;189,98;72,77;24,12;10,9;40,24;37,78;59,57;34,96;235,9276182;281,5706157
01/04/16;1640,14;2072,7791;51,33;32,18;191,19;73,23;23,89;10,91;40,48;38,01;59,75;34,48;236,6509722;282,4536212
04/04/16;1640,75;2066,1294;51,14;32,08;190,61;73,01;23,83;10,91;40,34;37,88;59,69;34,5;236,6019855;281,9991533
05/04/16;1618,53;2045,1668;50,62;31,75;188,68;72,28;23,4;10,94;39,99;37,55;59,05;33,84;237,5027293;283,1553498
06/04/16;1633,41;2066,6648;51,19;32,1;190,73;73,06;23,66;10,92;40,59;38,11;59,77;34,25;237,3675902;283,0933388
07/04/16;1621,66;2041,9119;50,57;31,72;188,45;72,19;23,39;10,95;40,1;37,65;59,05;33,88;237,7920035;283,1278762
08/04/16;1632,2;2047,5971;50,73;31,8;188,98;72,39;23,8;10,94;40,27;37,81;59,36;34,51;236,8831624;281,8662584
11/04/16;1632,14;2041,986;50,58;31,72;188,46;72,19;23,87;10,94;40,16;37,7;59,31;34,54;236,997577;282,2239467
12/04/16;1644,22;2061,7184;51,07;32,02;190,29;72,89;24,21;10,92;40,61;38,13;60,03;34,99;235,4094562;279,8656834
13/04/16;1666,17;2082,4206;51,67;32,35;192,23;73,63;24,56;10,93;41,11;38,6;60,89;35,55;235,2432571;278,772528
14/04/16;1671,96;2082,7831;51,66;32,36;192,28;73,65;24,6;10,91;41,13;38,62;61;35,71;234,5549354;277,7338216
15/04/16;1670,47;2080,733;51,64;32,33;192,09;73,2;24,57;10,94;41,03;38,52;60,74;35,59;235,6807991;279,4035573
18/04/16;1675,32;2094,3403;51,97;32,54;193,35;73,68;24,71;10,93;41,31;38,78;61,2;35,82;235,1908187;278,7131511
19/04/16;1692,91;2100,7987;52,13;32,64;193,95;73,9;25,09;10,93;41,25;38,72;61,67;36,43;234,7223186;278,1688243
20/04/16;1695,05;2102,3967;52,17;32,67;194,11;73,97;25,06;10,9;41,39;38,85;61,97;36,44;233,955246;276,9037125
21/04/16;1690,45;2091,4837;51,9;32,5;193,1;73,58;24,95;10,89;41,34;38,8;61,77;36,31;231,8564335;273,2765508
22/04/16;1686,17;2091,5801;51,99;32,5;193,11;73,59;24,92;10,88;41,27;38,74;61,95;36,24;230,2517551;270,7845419
25/04/16;1682,68;2087,7945;51,86;32,44;192,76;73,45;24,8;10,88;41,13;38,61;61,73;36,08;229,7244786;270,0978323
26/04/16;1685,65;2091,6985;52,01;32,5;193,12;73,59;24,89;10,86;41,25;38,72;62,05;36,2;229,5333479;270,0621794
27/04/16;1685,95;2095,1544;52,12;32,56;193,46;73,72;24,93;10,89;41,31;38,77;62,28;36,21;229,7465843;270,1761456
28/04/16;1677,34;2075,8107;51,63;32,26;191,68;73,04;24,77;10,92;40,89;38,38;61,66;35,92;231,1379297;272,2870319
29/04/16;1670,8;2065,2963;51,36;32,09;190,72;72,67;24,66;10,92;40,91;38,4;61,13;35,69;230,6668706;271,2507074
02/05/16;1675,64;2081,4302;51,76;32,34;192,2;73,24;24,8;10,9;41,27;38,73;61,43;35,98;231,3678672;272,3099414
03/05/16;1658,64;2063,3669;51,25;32,07;190,54;72,61;24,35;10,93;40,71;38,2;60,78;35,39;230,7591383;270,6801664
04/05/16;1644,01;2051,1213;50,95;31,88;189,45;72,19;24,05;10,94;40,4;37,91;60,13;34,97;229,5566524;268,3709939
05/05/16;1641,16;2050,6287;50,91;31,88;189,45;72,19;24,03;10,96;40,4;37,91;60,14;34,97;229,5359923;268,5263807
06/05/16;1643,19;2057,1424;51,09;31,99;190,08;72,43;24,05;10,94;40,47;37,97;60,21;34,92;230,2151893;269,5196598
09/05/16;1642,89;2058,6911;51,14;32,01;190,22;72,49;23,97;10,95;40,49;37,99;60,14;34,93;229,3884866;267,9443174
10/05/16;1662,31;2084,3861;51,77;32,41;192,6;73,39;24,29;10,95;41,07;38,54;60,95;35,38;230,0521075;269,5758304
11/05/16;1653,38;2064,4619;51,28;32,12;190,86;72,73;24,16;10,96;40,74;38,23;60,54;35,16;230,3334612;270,2519265
12/05/16;1649,91;2064,1075;51,24;32,12;190,84;72,72;24,12;10,95;40,67;38,16;60,43;35,05;229,0977222;268,6517649
13/05/16;1635,92;2046,6129;50,83;31,85;189,24;72,11;23,89;10,97;40,35;37,86;59,88;34,79;229,5820348;268,9714605
16/05/16;1648,49;2066,6572;51,34;32,16;191,11;72,83;24,1;10,94;40,78;38,26;60,5;35,07;229,0535369;268,7296551
17/05/16;1641,63;2047,2058;50,86;31,87;189,37;72,16;24,02;10,93;40,46;37,96;60,12;34,97;228,4218073;268,195958
18/05/16;1641,15;2047,6272;50,88;31,88;189,44;72,19;23,95;10,88;40,47;37,97;60,44;34,98;225,9402328;264,9489096
19/05/16;1627,61;2040,0399;50,67;31,76;188,74;71,92;23,78;10,89;40,26;37,77;60,1;34,66;225,1889815;263,8186375
20/05/16;1639,85;2052,3181;51,06;31,96;189,91;72,37;23,95;10,89;40,63;38,12;60,57;34,97;225,6308023;264,4204078
23/05/16;1635,62;2048,0433;50,96;31,89;189,52;72,22;23,91;10,89;40,63;38,11;60,34;34,86;225,5958295;264,2297607
24/05/16;1654,36;2076,0578;51,69;32,33;192,11;73,21;24,16;10,88;41,21;38,66;61,18;35,33;225,6305713;264,0387226
25/05/16;1668,87;2090,543;52,04;32,56;193,46;73,72;24,42;10,87;41,51;38,94;61,79;35,68;226,0046668;264,5678562
26/05/16;1672,12;2090,101;52,03;32,55;193,45;73,72;24,48;10,9;41,55;38,97;61,64;35,79;226,6919469;265,4083883
27/05/16;1676,07;2099,0605;52,28;32,7;194,31;74,05;24,47;10,88;41,73;39,14;61,92;35,7;226,7372853;265,4726171
31/05/16;1674,61;2096,9642;52,27;32,67;194,13;73,98;24,41;10,9;41,77;39,17;61,84;35,61;225,9484448;263,941633
01/06/16;1672,86;2099,33;52,38;32,71;194,38;74,07;24,42;10,9;41,84;39,24;61,99;35,54;226,3309755;264,6447735
02/06/16;1673,77;2105,2643;52,58;32,81;194,95;74,29;24,42;10,92;42,04;39,43;62,21;35,46;228,0261945;267,1763654
03/06/16;1678,58;2099,1286;52,4;32,71;194,39;74,08;24,63;10,98;42;39,38;61,84;35,74;229,1499076;268,2036585
06/06/16;1686,39;2109,4068;52,7;32,87;195,35;74,44;24,8;10,96;42,28;39,64;62,27;35,97;229,0325828;268,3635079
07/06/16;1694,29;2112,1271;52,79;32,91;195,6;74,54;25,04;10,97;42,33;39,7;62,45;36,27;229,9761971;270,0262882
08/06/16;1699,29;2119,1183;52,99;33,03;196,29;74,8;25,13;10,98;42,45;39,81;62,69;36,32;230,6539369;271,3510372
09/06/16;1688,66;2115,4778;52,87;32,97;195,96;74,67;24,86;10,99;42,3;39,66;62,42;35,88;231,3661963;272,4293862
10/06/16;1665,22;2096,071;52,32;32,67;194,17;73,99;24,25;11,01;41,66;39,06;61,61;34,91;231,5598498;272,0531612
13/06/16;1645,64;2079,059;51,67;32,42;192,65;73,41;23,58;11,02;41,42;38,83;60,23;34,39;230,9927597;270,767438
14/06/16;1630,45;2075,316;51,57;32,36;192,31;73,28;23,28;11,01;41,32;38,74;59,8;33,82;231,4977099;271,6547429
15/06/16;1633,8;2071,5023;51,52;32,3;191,98;73,16;23,43;11,03;41,3;38,72;59,7;34,08;231,5910035;271,508321
16/06/16;1628,13;2077,9939;51,65;32,41;192,61;73,4;23,39;11,03;41,3;38,72;59,85;34,1;232,9756861;273,2644368
17/06/16;1635,78;2071,2197;51,5;32,3;191,98;73,16;23,57;11,02;41,17;38,59;59,9;34,4;231,6153411;271,3439343
20/06/16;1664,14;2083,249;51,85;32,49;192,14;73,58;24,11;10,99;41,53;38,93;60,4;35,36;229,3950764;267,7396728
21/06/16;1668,78;2088,8995;51,95;32,58;192,68;73,79;24,27;10,98;41,59;38,99;60,62;35,54;227,9634217;265,4392536
22/06/16;1667,91;2085,4497;51,85;32,53;192,36;73,67;24,31;10,99;41,52;38,93;60,49;35,63;227,5569629;264,6429358
23/06/16;1691,76;2113,3207;52,59;32,96;194,93;74,65;24,84;10,96;42,13;39,49;61,53;36,52;226,3358923;263,1985147
24/06/16;1608,79;2037,4052;50,67;31,78;187,93;71,97;23,08;11,03;40,41;37,88;58,81;33,47;231,4644373;270,8310084
27/06/16;1571,76;2000,5353;49,64;31,2;184,53;70,67;22,58;11,09;39,51;37,03;57,36;32,75;233,2078274;272,9478235
28/06/16;1599,12;2036,0912;50,55;31,77;187,85;71,94;23,15;11,09;40,33;37,8;58,57;33,58;234,3850605;275,0697199
29/06/16;1634,41;2070,7713;51,45;32,31;191,07;73,18;23,58;11,07;41,03;38,46;59,8;34,21;235,4838577;277,1170639
30/06/16;1653,23;2098,8552;52,17;32,75;193,66;74,17;23,89;11,09;41,4;38,8;60,6;34,7;236,1679383;278,1013837
01/07/16;1660,26;2102,9535;52,3;32,82;194,08;74,33;23,97;11,12;41,6;38,99;60,7;34,8;237,6782323;280,7416782
05/07/16;1645,54;2088,546;51,89;32,59;192,76;73,82;23,55;11,16;41,23;38,64;59,92;34,07;238,9380274;282,7114318
06/07/16;1640,74;2099,7343;52,18;32,78;193,86;74,24;23,49;11,16;41,44;38,83;60,18;33,96;239,0517619;283,1688589
07/07/16;1643,93;2097,8998;52,17;32,76;193,71;74,19;23,45;11,16;41,49;38,88;60,11;33,93;239,2040378;282,9145732
08/07/16;1662,32;2129,898;53,01;33,25;196,66;74,95;23,74;11,18;42,12;39,47;61,08;34,36;240,7471431;285,3869637
11/07/16;1676,15;2137,1597;53,23;33,37;197,33;75,2;24,07;11,15;42,35;39,69;61,33;34,89;239,7179491;283,8475864
12/07/16;1690,69;2152,1414;53,63;33,6;198,72;75,73;24,37;11,11;42,72;40,03;62,02;35,35;237,6163418;281,095684
13/07/16;1694,38;2152,4257;53,62;33,61;198,76;75,75;24,38;11,14;42,6;39,91;62,03;35,31;238,657339;282,4446622
14/07/16;1703,22;2163,7475;53,86;33,79;199,81;76,15;24,59;11,11;42,88;40,17;62,42;35,62;237,0654945;280,2528916
15/07/16;1700,57;2161,7413;53,83;33,75;199,62;76,08;24,51;11,08;42,84;40,14;62,28;35,45;235,5461418;277,765367
18/07/16;1703,93;2166,8905;53,96;33,84;200,11;76,26;24,57;11,08;42,99;40,28;62,41;35,52;235,8012383;278,1117404
19/07/16;1698,72;2163,7811;53,86;33,79;199,82;76,16;24,42;11,1;42,75;40,05;62,16;35,28;236,0349173;278,2338314
20/07/16;1707,32;2173,0172;54,13;33,94;200,7;76,49;24,59;11,08;43,01;40,29;62,59;35,58;235,4757506;277,4049729
21/07/16;1705,4;2165,1683;53,93;33,81;199,98;76,22;24,54;11,09;42,83;40,12;62,51;35,49;235,4700991;277,3755679
22/07/16;1706,97;2175,0291;54,2;33,97;200,89;76,56;24,55;11,09;42,91;40,2;62,76;35,47;235,589247;277,6648707
25/07/16;1703,94;2168,4791;54,04;33,87;200,29;76,33;24,51;11,08;42,73;40,02;62,47;35,51;235,2558882;277,2178302
26/07/16;1705,99;2169,1752;54,1;33,88;200,36;76,36;24,6;11,08;42,89;40,17;62,71;35,59;236,2119682;278,5113286
27/07/16;1706,35;2166,5804;54,03;33,84;200,12;76,27;24,7;11,12;42,92;40,2;62,62;35,82;237,6830963;280,5408407
28/07/16;1707,59;2170,0563;54,13;33,89;200,46;76,4;24,7;11,11;43,07;40,34;62,59;35,69;238,1522827;281,4963628
29/07/16;1721,79;2173,6039;54,23;33,95;200,79;76,53;24,95;11,14;43,21;40,47;62,71;36,16;239,1072734;282,8799174
01/08/16;1717,67;2170,8364;54,16;33,91;200,54;76,43;24,84;11,12;43,2;40,46;62,43;35,92;239,2866038;283,2793438
02/08/16;1706,52;2157,0286;53,76;33,69;199,27;75,94;24,73;11,09;42,91;40,19;62,02;35,77;237,4022218;280,1352264
03/08/16;1703,43;2163,7937;53,98;33,81;199,95;76,21;24,63;11,09;43,11;40,37;62,38;35,54;236,1055309;278,2431931
04/08/16;1707,69;2164,2521;54,01;33,82;200,04;76,24;24,76;11,12;43,17;40,43;62,4;35,76;237,8392538;281,4705359
05/08/16;1716,65;2182,8684;54,48;34,11;201,77;76,9;24,92;11,07;43,57;40,8;63,22;35,96;237,8047671;281,8060488
08/08/16;1719,91;2180,8852;54,44;34,09;201,6;76,84;25;11,08;43,55;40,78;63,17;36,02;237,3634015;281,4380101
09/08/16;1728,52;2181,7357;54,48;34,1;201,69;76,87;25,2;11,11;43,62;40,85;63,12;36,37;238,8841888;283,7871731
10/08/16;1727,49;2175,4865;54,31;34,02;201,19;76,68;25,26;11,12;43,53;40,76;62,86;36,49;239,5989303;285,0625127
11/08/16;1735,8;2185,7931;54,57;34,18;202,17;77,05;25,42;11,09;43,79;41,01;63,26;36,7;238,3405567;283,4801307
12/08/16;1736,1;2184,0509;54,54;34,16;202,02;76,99;25,4;11,12;43,82;41,03;63,19;36,66;237,6784466;282,3515963
15/08/16;1739,43;2190,1494;54,75;34,26;202,6;77,22;25,51;11,09;44;41,2;63,52;36,77;237,4507507;282,3419963
16/08/16;1730,94;2178,1495;54,42;34,07;201,53;76,81;25,47;11,09;43,76;40,98;63,4;36,74;235,9683456;279,5149059
17/08/16;1731,64;2182,2189;54,5;34,15;201,95;76,97;25,44;11,1;43,8;41,01;63,54;36,65;234,7481533;277,7075625
18/08/16;1736,83;2187,0249;54,66;34,22;202,4;77,14;25,59;11,11;43,97;41,17;63,69;36,88;235,4969999;279,2735555
19/08/16;1731,85;2183,8682;54,59;34,18;202,14;77,04;25,4;11,09;43,89;41,09;63,6;36,61;233,7072227;276,4009477
22/08/16;1732,61;2182,6395;54,59;34,16;202,03;77;25,37;11,11;43,88;41,08;63,44;36,63;233,6960048;276,4750231
23/08/16;1738,55;2186,9018;54,73;34,23;202,43;77,15;25,45;11,11;44,01;41,2;63,68;36,82;234,6931856;278,1676032
24/08/16;1731,17;2175,437;54,42;34,05;201,38;76,75;25,35;11,11;43,65;40,86;63,37;36,76;233,1838738;275,4846767
25/08/16;1727,3;2172,4656;54,38;34;201,11;76,65;25,31;11,1;43,59;40,8;63,24;36,61;232,7380262;275,002854
26/08/16;1726,08;2169,0402;54,29;33,95;200,8;76,53;25,17;11,07;43,59;40,8;63,21;36,35;231,9858169;274,5141739
29/08/16;1725,57;2180,3774;54,59;34,13;201,87;76,94;25,24;11,11;43,74;40,94;63,58;36,45;232,5602138;275,4486202
30/08/16;1723,65;2176,1226;54,51;34,07;201,51;76,8;25,17;11,1;43,62;40,83;63,65;36,38;232,4567245;274,9175552
31/08/16;1719,52;2170,947;54,38;34;201,07;76,63;25,12;11,1;43,47;40,69;63,5;36,35;231,6526567;273,2831704
01/09/16;1723,55;2170,8633;54,39;34;201,06;76,63;25,23;11,1;43,53;40,75;63,45;36,53;230,9794741;272,0818175
02/09/16;1734,6;2179,9842;54,66;34,14;201,92;76,96;25,51;11,08;43,71;40,9;63,82;36,96;231,8715168;273,7401562
06/09/16;1745,89;2186,4767;54,81;34,24;202,52;77,19;25,83;11,12;44;41,17;63,86;37,24;234,8477417;278,4729856
07/09/16;1747,47;2186,1587;54,87;34,25;202,54;77,19;25,86;11,12;44,01;41,19;63,87;37,33;235,324013;279,1730667
08/09/16;1744,44;2181,2996;54,74;34,17;202,1;77,03;25,8;11,08;43,98;41,15;63,95;37,23;232,2930397;274,4720714
09/09/16;1707,94;2127,8056;53,36;33,33;197,15;75,14;25,27;11,03;42,9;40,14;62,57;36,51;227,9802871;266,3337
12/09/16;1715,76;2159,0397;53,86;33,83;199,16;76,25;25,24;11,03;43,48;40,69;63,36;36,79;226,9899407;264,3436546
13/09/16;1694,83;2127,0204;53,04;33,34;196,27;75,14;24,72;11;42,81;40,06;62,32;36,05;225,3799011;261,5476918
14/09/16;1692,53;2125,7695;53,01;33,32;196,17;75,1;24,72;11,01;42,84;40,09;62,08;36,05;225,6156485;261,5110751
15/09/16;1704,84;2147,262;53,56;33,66;198,19;75,87;24,95;11,01;43,32;40,53;62,65;36,3;226,3694303;262,8256913
16/09/16;1696,31;2139,1646;53,37;33,53;197,44;75,58;24,67;11,02;43,2;40,42;62,23;35,78;226,9643292;263,8738401
19/09/16;1703,08;2139,1154;53,43;33,53;197,44;75,58;24,85;11,01;43,14;40,36;62,26;36,09;228,1463594;265,90303
20/09/16;1703,23;2139,7568;53,41;33,54;197,5;75,61;24,93;11,02;43,16;40,38;62,21;36,21;228,9932387;267,2139319
21/09/16;1721,69;2163,1176;54,01;33,91;199,66;76,43;25,36;11,04;43,67;40,85;62,84;36,75;229,863642;268,4725095
22/09/16;1740,55;2177,1822;54,42;34,13;200,96;76,93;25,61;11,06;43,98;41,14;63,21;37,21;230,8697552;270,4514204
23/09/16;1729,7;2164,6948;54,11;33,93;199,81;76,49;25,41;11,06;43,7;40,88;62,85;36,97;230,1702198;269,557308
26/09/16;1714,85;2146,0974;53,66;33,64;198,11;75,84;25,16;11,08;43,34;40,55;62,2;36,58;229,7713348;268,8014693
27/09/16;1719,88;2159,928;53,97;33,86;199,39;76,33;25,3;11,09;43,63;40,81;62,59;36,7;231,4514228;271,1032163
28/09/16;1725,63;2171,3693;54,29;34,05;200,49;76,75;25,49;11,09;44,01;41,17;63,11;36,98;230,7399412;270,6122483
29/09/16;1719,77;2151,1315;53,77;33,73;198,63;76,04;25,23;11,1;43,73;40,9;62,5;36,57;229,5105588;268,616483
30/09/16;1725,67;2168,2721;54,2;34;200,21;76,65;25,33;11,07;44,08;41,23;63,09;36,84;228,8729784;268,0067236
03/10/16;1722,82;2161,1967;54,02;33,89;199,58;76,41;25,36;11,06;44,03;41,18;62,96;36,77;228,5610245;267,9646465
04/10/16;1717,82;2150,4896;53,76;33,73;198,61;76,04;25,3;11,03;43,87;41,03;62,79;36,77;227,6655225;266,3016579
05/10/16;1721,14;2159,728;54,01;33,89;199,54;76,39;25,41;11,02;44,21;41,35;63,23;36,85;225,9994662;264,0191864
06/10/16;1718,4;2160,7718;54,01;33,91;199,65;76,43;25,29;11;44,16;41,3;63,25;36,62;225,9542663;264,1039366
07/10/16;1712,4;2153,7394;53,81;33,8;199;75,8;25,17;11,01;44,03;41,17;62,98;36,5;225,6607517;263,8659789
10/10/16;1719,29;2163,6607;54,09;33,95;199,92;76,15;25,26;10,98;44,25;41,38;63,21;36,56;225,979836;264,4858001
11/10/16;1700,33;2136,7262;53,38;33,53;197,44;75,2;24,89;10,98;43,55;40,73;62,31;36,05;224,9136631;262,3442586
12/10/16;1695,54;2139,1764;53,44;33,57;197,68;75,29;24,87;10,99;43,5;40,68;62,27;35,97;224,7753412;261,9559891
13/10/16;1689,62;2132,5465;53,25;33,47;197,07;75,06;24,78;11;43,32;40,51;61,93;35,81;223,7676734;260,1314656
14/10/16;1693,71;2132,9785;53,23;33,47;197,11;75,08;24,81;10,97;43,32;40,51;61,95;35,9;224,1850001;260,9644066
17/10/16;1687,84;2126,5033;53,09;33,37;196,52;74,85;24,75;10,99;43,16;40,36;61,63;35,83;223,8563449;260,2446668
18/10/16;1701,1;2139,6041;53,41;33,58;197,73;75,31;25,05;11;43,69;40,85;62,1;36,17;225,2458212;262,3438002
19/10/16;1706,74;2144,2903;53,56;33,66;198,19;75,49;25,15;11,01;43,91;41,06;62,34;36,28;225,9330462;263,5862605
20/10/16;1704,04;2141,3439;53,47;33,61;197,93;75,39;25,14;11,01;43,87;41,02;62,42;36,31;225,8232427;263,3245193
21/10/16;1701,16;2141,1619;53,46;33,61;197,91;75,38;25,08;11,01;43,9;41,04;62,44;36,2;226,0802296;263,5180628
24/10/16;1706,24;2151,3326;53,72;33,77;198,85;75,74;25,11;11;44,13;41,25;62,63;36,2;226,8593021;264,7523815
25/10/16;1701,2;2143,1597;53,47;33,64;198,1;75,46;25,08;11;43,88;41,02;62,45;36,19;226,4786321;264,2737091
26/10/16;1699,92;2139,427;53,34;33,58;197,76;75,33;24,96;10,98;43,78;40,93;62,41;36,06;224,4944528;260,9021052
27/10/16;1694,66;2133,0355;53,11;33,48;197,18;75,1;24,89;10,95;43,67;40,82;62,36;36;224,001912;259,5344563
28/10/16;1690,96;2126,4076;52,97;33,38;196,58;74,88;24,9;10,95;43,35;40,52;62,13;36,06;223,2082732;258,1781293
31/10/16;1690,92;2126,1533;53;33,38;196,55;74,87;24,89;10,96;43,27;40,45;62,18;36,02;222,9138615;257,6307916
01/11/16;1683,96;2111,7226;52,62;33,15;195,22;74,36;24,81;10,96;43,08;40,26;61,77;35,9;221,4292552;255,1830415
02/11/16;1672,83;2097,9438;52,23;32,94;193,97;73,88;24,6;10,97;42,77;39,97;61,53;35,64;220,5867169;253,170668
03/11/16;1667,03;2088,6636;52,01;32,81;193,18;73,58;24,58;10,96;42,52;39,74;61,2;35,62;220,4523796;253,0780075
04/11/16;1660,12;2085,1764;51,98;32,75;192,87;73,46;24,4;10,98;42,42;39,65;61,14;35,34;220,0306542;252,0062222
07/11/16;1685,62;2131,5236;53,13;33,48;197,16;75,1;24,74;10,95;43,39;40,55;62,4;35,72;222,0470151;255,4113303
08/11/16;1691,74;2139,563;53,35;33,62;198;75,42;24,8;10,93;43,58;40,73;62,39;35,74;222,0638907;255,6383909
